2780 99 1446 1545
2781 98 1445 1543
2782 98 1445 1543
2783 98 1445 1543
2784 98 1444 1542
2785 97 1444 1541
2786 98 1443 1541
2787 99 1442 1541
2788 99 1442 1541
2789 98 1441 1539
2790 98 1441 1539
2791 99 1441 1540
2792 99 1442 1541
2793 98 1443 1541
2794 98 1443 1541
2795 98 1443 1541
2796 98 1442 1540
2797 98 1442 1540
2798 98 1442 1540
2799 97 1443 1540
2800 98 1441 1539
2801 99 1440 1539
2802 100 1439 1539
2803 99 1439 1538
2804 98 1437 1535
2805 99 1436 1535
2806 99 1436 1535
2807 98 1436 1534
2808 97 1436 1533
2809 98 1436 1534
2810 98 1436 1534
2811 98 1437 1535
2812 97 1438 1535
2813 97 1437 1534
2814 97 1436 1533
2815 96 1437 1533
2816 97 1435 1532
2817 98 1434 1532
2818 98 1434 1532
2819 98 1434 1532
2820 97 1434 1531
2821 96 1435 1531
2822 96 1435 1531
2823 96 1436 1532
2824 96 1436 1532
2825 96 1436 1532
2826 97 1436 1533
2827 97 1435 1532
2828 97 1434 1531
2829 97 1433 1530
2830 97 1433 1530
2831 97 1432 1529
2832 98 1431 1529
2833 97 1432 1529
2834 97 1432 1529
2835 96 1432 1528
2836 96 1432 1528
2837 96 1431 1527
2838 95 1432 1527
2839 96 1432 1528
2840 96 1432 1528
2841 96 1431 1527
2842 96 1430 1526
2843 96 1429 1525
2844 97 1429 1526
2845 98 1428 1526
2846 98 1428 1526
2847 98 1427 1525
2848 97 1428 1525
2849 97 1428 1525
2850 96 1429 1525
2851 96 1429 1525
2852 97 1428 1525
2853 96 1428 1524
2854 96 1429 1525
2855 95 1429 1524
2856 94 1429 1523
2857 95 1427 1522
2858 95 1426 1521
2859 94 1427 1521
2860 94 1428 1522
2861 94 1429 1523
2862 94 1429 1523
2863 94 1428 1522
2864 93 1429 1522
2865 93 1428 1521
2866 93 1428 1521
2867 92 1428 1520
2868 92 1427 1519
2869 92 1427 1519
2870 93 1425 1518
2871 94 1423 1517
2872 95 1422 1517
2873 95 1422 1517
2874 96 1422 1518
2875 96 1422 1518
2876 95 1423 1518
2877 95 1422 1517
2878 95 1422 1517
2879 95 1422 1517
2880 95 1422 1517
2881 95 1421 1516
2882 95 1422 1517
2883 96 1421 1517
2884 97 1420 1517
2885 97 1419 1516
2886 97 1418 1515
2887 97 1419 1516
2888 96 1419 1515
2889 97 1417 1514
2890 98 1416 1514
2891 98 1415 1513
2892 99 1414 1513
2893 99 1414 1513
2894 99 1414 1513
2895 99 1414 1513
2896 99 1413 1512
2897 99 1412 1511
2898 98 1411 1509
2899 99 1411 1510
2900 99 1411 1510
2901 99 1409 1508
2902 99 1409 1508
2903 100 1408 1508
2904 99 1408 1507
2905 100 1408 1508
2906 100 1408 1508
2907 98 1409 1507
2908 98 1408 1506
2909 99 1408 1507
2910 100 1408 1508
2911 101 1408 1509
2912 101 1409 1510
2913 102 1409 1511
2914 101 1410 1511
2915 100 1410 1510
2916 99 1411 1510
2917 99 1411 1510
2918 99 1411 1510
2919 99 1411 1510
2920 99 1411 1510
2921 99 1410 1509
2922 100 1409 1509
2923 99 1409 1508
2924 100 1408 1508
2925 99 1408 1507
2926 98 1408 1506
2927 98 1408 1506
2928 99 1407 1506
2929 99 1408 1507
2930 99 1406 1505
2931 99 1406 1505
2932 100 1405 1505
2933 100 1405 1505
2934 100 1404 1504
2935 100 1404 1504
2936 99 1404 1503
2937 99 1404 1503
2938 98 1403 1501
2939 98 1404 1502
2940 98 1404 1502
2941 99 1403 1502
2942 100 1403 1503
2943 100 1403 1503
2944 98 1403 1501
2945 98 1403 1501
2946 99 1402 1501
2947 98 1402 1500
2948 98 1401 1499
2949 98 1401 1499
2950 98 1402 1500
2951 99 1401 1500
2952 99 1401 1500
2953 98 1402 1500
2954 98 1403 1501
2955 97 1403 1500
2956 97 1402 1499
2957 98 1402 1500
2958 97 1403 1500
2959 98 1403 1501
2960 98 1402 1500
2961 98 1402 1500
2962 99 1402 1501
2963 98 1402 1500
2964 98 1401 1499
2965 99 1400 1499
2966 100 1399 1499
2967 99 1399 1498
2968 99 1399 1498
2969 100 1399 1499
2970 100 1399 1499
2971 99 1400 1499
2972 98 1399 1497
2973 98 1399 1497
2974 98 1400 1498
2975 97 1401 1498
2976 98 1400 1498
2977 98 1400 1498
2978 98 1398 1496
2979 97 1399 1496
2980 98 1399 1497
2981 99 1398 1497
2982 98 1397 1495
2983 99 1397 1496
2984 99 1397 1496
2985 98 1397 1495
2986 98 1398 1496
2987 99 1397 1496
2988 99 1397 1496
2989 99 1396 1495
2990 99 1396 1495
2991 99 1397 1496
2992 100 1396 1496
2993 100 1397 1497
2994 99 1398 1497
2995 98 1398 1496
2996 99 1397 1496
2997 99 1397 1496
2998 98 1397 1495
2999 98 1396 1494
3000 99 1396 1495
3001 99 1396 1495
3002 98 1395 1493
3003 98 1396 1494
3004 98 1395 1493
3005 98 1396 1494
3006 99 1395 1494
3007 99 1394 1493
3008 99 1394 1493
3009 99 1394 1493
3010 100 1393 1493
3011 100 1392 1492
3012 100 1391 1491
3013 98 1392 1490
3014 97 1392 1489
3015 97 1392 1489
3016 97 1392 1489
3017 97 1393 1490
3018 97 1393 1490
3019 97 1392 1489
3020 97 1392 1489
3021 97 1390 1487
3022 96 1390 1486
3023 97 1389 1486
3024 98 1389 1487
3025 99 1389 1488
3026 98 1389 1487
3027 98 1390 1488
3028 99 1389 1488
3029 99 1389 1488
3030 98 1389 1487
3031 98 1389 1487
3032 97 1388 1485
3033 98 1388 1486
3034 99 1388 1487
3035 100 1387 1487
3036 98 1388 1486
3037 97 1388 1485
3038 98 1388 1486
3039 97 1388 1485
3040 97 1389 1486
3041 98 1388 1486
3042 98 1389 1487
3043 99 1388 1487
3044 99 1388 1487
3045 98 1388 1486
3046 99 1387 1486
3047 99 1388 1487
3048 99 1388 1487
3049 99 1389 1488
3050 100 1389 1489
3051 99 1388 1487
3052 98 1389 1487
3053 97 1388 1485
3054 96 1388 1484
3055 96 1388 1484
3056 96 1387 1483
3057 96 1387 1483
3058 95 1387 1482
3059 95 1387 1482
3060 96 1385 1481
3061 96 1385 1481
3062 97 1384 1481
3063 98 1383 1481
3064 98 1383 1481
3065 99 1383 1482
3066 100 1382 1482
3067 100 1381 1481
3068 99 1381 1480
3069 99 1381 1480
3070 99 1380 1479
3071 98 1380 1478
3072 98 1379 1477
3073 99 1379 1478
3074 98 1379 1477
3075 97 1380 1477
3076 98 1379 1477
3077 98 1378 1476
3078 98 1378 1476
3079 99 1377 1476
3080 98 1378 1476
3081 98 1379 1477
3082 98 1379 1477
3083 97 1380 1477
3084 97 1380 1477
3085 97 1380 1477
3086 96 1380 1476
3087 96 1379 1475
3088 96 1378 1474
3089 97 1376 1473
3090 96 1376 1472
3091 96 1376 1472
3092 96 1375 1471
3093 97 1374 1471
3094 97 1374 1471
3095 98 1373 1471
3096 98 1373 1471
3097 98 1373 1471
3098 98 1372 1470
3099 98 1372 1470
3100 98 1372 1470
3101 99 1371 1470
3102 100 1370 1470
3103 100 1369 1469
3104 98 1369 1467
3105 97 1369 1466
3106 97 1369 1466
3107 97 1368 1465
3108 96 1368 1464
3109 96 1367 1463
3110 97 1366 1463
3111 97 1366 1463
3112 97 1366 1463
3113 98 1364 1462
3114 97 1365 1462
3115 97 1365 1462
3116 97 1366 1463
3117 96 1366 1462
3118 96 1365 1461
3119 96 1366 1462
3120 96 1367 1463
3121 96 1367 1463
3122 96 1367 1463
3123 96 1367 1463
3124 97 1367 1464
3125 98 1366 1464
3126 98 1366 1464
3127 98 1366 1464
3128 98 1366 1464
3129 98 1365 1463
3130 98 1365 1463
3131 98 1365 1463
3132 97 1366 1463
3133 97 1365 1462
3134 98 1365 1463
3135 99 1364 1463
3136 99 1363 1462
3137 99 1363 1462
3138 99 1364 1463
3139 99 1364 1463
3140 99 1363 1462
3141 99 1363 1462
3142 98 1363 1461
3143 99 1362 1461
3144 99 1362 1461
3145 99 1362 1461
3146 99 1363 1462
3147 99 1362 1461
3148 99 1362 1461
3149 99 1361 1460
3150 99 1361 1460
3151 99 1361 1460
3152 99 1361 1460
3153 98 1361 1459
3154 99 1360 1459
3155 99 1361 1460
3156 99 1360 1459
3157 99 1360 1459
3158 99 1360 1459
3159 99 1360 1459
3160 100 1359 1459
3161 99 1360 1459
3162 98 1361 1459
3163 98 1362 1460
3164 98 1361 1459
3165 98 1361 1459
3166 99 1360 1459
3167 99 1361 1460
3168 98 1362 1460
3169 97 1362 1459
3170 98 1361 1459
3171 98 1362 1460
3172 99 1360 1459
3173 98 1359 1457
3174 97 1360 1457
3175 97 1360 1457
3176 97 1361 1458
3177 98 1360 1458
3178 98 1360 1458
3179 97 1360 1457
3180 97 1360 1457
3181 97 1360 1457
3182 97 1360 1457
3183 96 1360 1456
3184 95 1360 1455
3185 95 1360 1455
3186 96 1360 1456
3187 96 1360 1456
3188 95 1360 1455
3189 95 1360 1455
3190 96 1360 1456
3191 96 1359 1455
3192 96 1359 1455
3193 96 1360 1456
3194 97 1359 1456
3195 97 1360 1457
3196 98 1360 1458
3197 98 1359 1457
3198 98 1358 1456
3199 97 1359 1456
3200 97 1358 1455
3201 97 1359 1456
3202 97 1359 1456
3203 97 1360 1457
3204 98 1359 1457
3205 97 1360 1457
3206 98 1360 1458
3207 99 1359 1458
3208 100 1357 1457
3209 100 1357 1457
3210 100 1356 1456
3211 100 1357 1457
3212 101 1357 1458
3213 101 1356 1457
3214 101 1356 1457
3215 102 1355 1457
3216 102 1356 1458
3217 102 1355 1457
3218 101 1355 1456
3219 102 1354 1456
3220 100 1354 1454
3221 101 1352 1453
3222 100 1353 1453
3223 99 1353 1452
3224 99 1352 1451
3225 99 1352 1451
3226 100 1352 1452
3227 100 1351 1451
3228 101 1350 1451
3229 101 1350 1451
3230 99 1350 1449
3231 98 1350 1448
3232 99 1350 1449
3233 99 1350 1449
3234 98 1351 1449
3235 98 1352 1450
3236 97 1352 1449
3237 98 1351 1449
3238 99 1349 1448
3239 99 1349 1448
3240 100 1349 1449
3241 100 1349 1449
3242 100 1349 1449
3243 101 1348 1449
3244 100 1349 1449
3245 99 1350 1449
3246 100 1349 1449
3247 100 1349 1449
3248 100 1349 1449
3249 99 1349 1448
3250 98 1349 1447
3251 98 1349 1447
3252 98 1349 1447
3253 97 1350 1447
3254 96 1351 1447
3255 96 1351 1447
3256 97 1350 1447
3257 97 1350 1447
3258 97 1351 1448
3259 97 1351 1448
3260 96 1352 1448
3261 96 1353 1449
3262 96 1353 1449
3263 95 1353 1448
3264 96 1353 1449
3265 96 1353 1449
3266 95 1353 1448
3267 95 1353 1448
3268 95 1354 1449
3269 96 1354 1450
3270 96 1354 1450
3271 96 1355 1451
3272 96 1355 1451
3273 95 1356 1451
3274 95 1355 1450
3275 96 1354 1450
3276 97 1353 1450
3277 98 1353 1451
3278 98 1353 1451
3279 98 1354 1452
3280 98 1354 1452
3281 97 1354 1451
3282 97 1353 1450
3283 96 1353 1449
3284 96 1352 1448
3285 95 1352 1447
3286 94 1352 1446
3287 94 1353 1447
3288 94 1352 1446
3289 94 1353 1447
3290 95 1352 1447
3291 95 1352 1447
3292 96 1351 1447
3293 96 1351 1447
3294 97 1350 1447
3295 98 1350 1448
3296 99 1349 1448
3297 100 1349 1449
3298 100 1349 1449
3299 100 1348 1448
3300 100 1348 1448
3301 101 1348 1449
3302 101 1349 1450
3303 100 1350 1450
3304 100 1351 1451
3305 100 1350 1450
3306 101 1350 1451
3307 101 1349 1450
3308 100 1349 1449
3309 99 1350 1449
3310 99 1351 1450
3311 99 1351 1450
3312 99 1349 1448
3313 99 1350 1449
3314 100 1350 1450
3315 99 1351 1450
3316 98 1351 1449
3317 98 1350 1448
3318 97 1351 1448
3319 97 1350 1447
3320 97 1350 1447
3321 96 1350 1446
3322 97 1350 1447
3323 97 1350 1447
3324 97 1350 1447
3325 97 1349 1446
3326 97 1349 1446
3327 96 1350 1446
3328 97 1350 1447
3329 96 1350 1446
3330 96 1349 1445
3331 97 1349 1446
3332 97 1349 1446
3333 98 1349 1447
3334 97 1350 1447
3335 97 1349 1446
3336 97 1349 1446
3337 97 1349 1446
3338 98 1348 1446
3339 99 1348 1447
3340 99 1348 1447
3341 100 1347 1447
3342 98 1347 1445
3343 98 1346 1444
3344 98 1346 1444
3345 97 1346 1443
3346 97 1346 1443
3347 98 1345 1443
3348 99 1345 1444
3349 98 1345 1443
3350 98 1344 1442
3351 97 1343 1440
3352 97 1344 1441
3353 97 1345 1442
3354 97 1345 1442
3355 96 1345 1441
3356 95 1344 1439
3357 95 1343 1438
3358 96 1342 1438
3359 97 1342 1439
3360 98 1341 1439
3361 98 1342 1440
3362 97 1342 1439
3363 97 1343 1440
3364 97 1342 1439
3365 97 1342 1439
3366 97 1343 1440
3367 97 1344 1441
3368 98 1344 1442
3369 99 1342 1441
3370 98 1342 1440
3371 98 1341 1439
3372 98 1342 1440
3373 97 1342 1439
3374 97 1342 1439
3375 97 1343 1440
3376 98 1342 1440
3377 99 1342 1441
3378 99 1342 1441
3379 100 1342 1442
3380 101 1340 1441
3381 101 1341 1442
3382 101 1340 1441
3383 101 1340 1441
3384 99 1341 1440
3385 99 1340 1439
3386 98 1341 1439
3387 98 1341 1439
3388 97 1341 1438
3389 97 1341 1438
3390 96 1342 1438
3391 96 1341 1437
3392 96 1341 1437
3393 95 1341 1436
3394 95 1341 1436
3395 94 1342 1436
3396 94 1341 1435
3397 94 1341 1435
3398 95 1340 1435
3399 95 1340 1435
3400 96 1340 1436
3401 96 1339 1435
3402 97 1339 1436
3403 98 1338 1436
3404 99 1338 1437
3405 98 1339 1437
3406 99 1339 1438
3407 98 1340 1438
3408 98 1340 1438
3409 97 1340 1437
3410 96 1339 1435
3411 96 1338 1434
3412 96 1338 1434
3413 96 1339 1435
3414 96 1339 1435
3415 95 1340 1435
3416 95 1340 1435
3417 95 1339 1434
3418 95 1340 1435
3419 95 1340 1435
3420 96 1339 1435
3421 96 1338 1434
3422 95 1338 1433
3423 94 1338 1432
3424 95 1338 1433
3425 95 1339 1434
3426 94 1339 1433
3427 93 1339 1432
3428 93 1339 1432
3429 94 1338 1432
3430 94 1339 1433
3431 94 1339 1433
3432 94 1340 1434
3433 95 1339 1434
3434 96 1338 1434
3435 97 1338 1435
3436 96 1338 1434
3437 96 1339 1435
3438 96 1339 1435
3439 96 1338 1434
3440 96 1337 1433
3441 96 1335 1431
3442 97 1334 1431
3443 97 1334 1431
3444 98 1333 1431
3445 99 1332 1431
3446 99 1332 1431
3447 99 1332 1431
3448 100 1331 1431
3449 100 1331 1431
3450 100 1330 1430
3451 100 1330 1430
3452 100 1330 1430
3453 100 1329 1429
3454 99 1329 1428
3455 98 1330 1428
3456 97 1330 1427
3457 96 1331 1427
3458 97 1331 1428
3459 97 1331 1428
3460 97 1331 1428
3461 97 1331 1428
3462 97 1332 1429
3463 97 1331 1428
3464 96 1331 1427
3465 96 1330 1426
3466 95 1331 1426
3467 95 1331 1426
3468 95 1330 1425
3469 96 1329 1425
3470 96 1329 1425
3471 96 1329 1425
3472 95 1330 1425
3473 95 1330 1425
3474 94 1330 1424
3475 94 1329 1423
3476 94 1329 1423
3477 94 1329 1423
3478 95 1328 1423
3479 95 1327 1422
3480 95 1326 1421
3481 95 1325 1420
3482 96 1324 1420
3483 96 1324 1420
3484 97 1323 1420
3485 97 1324 1421
3486 98 1322 1420
3487 97 1322 1419
3488 97 1322 1419
3489 97 1321 1418
3490 98 1320 1418
3491 99 1319 1418
3492 99 1318 1417
3493 99 1319 1418
3494 99 1318 1417
3495 99 1319 1418
3496 99 1319 1418
3497 100 1319 1419
3498 100 1319 1419
3499 100 1319 1419
3500 100 1317 1417
3501 100 1316 1416
3502 100 1315 1415
3503 101 1314 1415
3504 100 1313 1413
3505 98 1314 1412
3506 99 1313 1412
3507 98 1314 1412
3508 99 1314 1413
3509 99 1315 1414
3510 99 1313 1412
3511 100 1313 1413
3512 99 1313 1412
3513 99 1314 1413
3514 99 1314 1413
3515 100 1313 1413
3516 99 1312 1411
3517 100 1312 1412
3518 100 1312 1412
3519 100 1311 1411
3520 100 1312 1412
3521 101 1311 1412
3522 101 1311 1412
3523 100 1311 1411
3524 99 1312 1411
3525 99 1311 1410
3526 100 1310 1410
3527 101 1309 1410
3528 100 1309 1409
3529 99 1310 1409
3530 98 1310 1408
3531 98 1309 1407
3532 98 1309 1407
3533 97 1310 1407
3534 96 1311 1407
3535 97 1310 1407
3536 97 1310 1407
3537 96 1310 1406
3538 96 1310 1406
3539 96 1310 1406
3540 97 1310 1407
3541 97 1309 1406
3542 96 1309 1405
3543 97 1309 1406
3544 98 1309 1407
3545 98 1309 1407
3546 99 1309 1408
3547 100 1308 1408
3548 98 1309 1407
3549 99 1308 1407
3550 100 1308 1408
3551 100 1308 1408
3552 100 1307 1407
3553 100 1308 1408
3554 101 1308 1409
3555 100 1308 1408
3556 101 1308 1409
3557 100 1309 1409
3558 100 1309 1409
3559 99 1310 1409
3560 100 1309 1409
3561 100 1309 1409
3562 100 1309 1409
3563 101 1309 1410
3564 102 1308 1410
3565 101 1309 1410
3566 100 1309 1409
3567 101 1308 1409
3568 102 1307 1409
3569 101 1307 1408
3570 101 1307 1408
3571 99 1308 1407
3572 100 1308 1408
3573 101 1307 1408
3574 100 1307 1407
3575 98 1308 1406
3576 98 1309 1407
3577 98 1309 1407
3578 98 1310 1408
3579 97 1310 1407
3580 98 1310 1408
3581 99 1309 1408
3582 98 1309 1407
3583 98 1309 1407
3584 98 1309 1407
3585 98 1309 1407
3586 98 1309 1407
3587 99 1308 1407
3588 98 1308 1406
3589 97 1307 1404
3590 97 1307 1404
3591 97 1307 1404
3592 98 1307 1405
3593 97 1307 1404
3594 98 1307 1405
3595 98 1306 1404
3596 98 1306 1404
3597 98 1306 1404
3598 98 1306 1404
3599 98 1306 1404
3600 98 1306 1404
3601 99 1305 1404
3602 100 1305 1405
3603 99 1304 1403
3604 98 1304 1402
3605 99 1304 1403
3606 100 1303 1403
3607 100 1302 1402
3608 99 1302 1401
3609 99 1303 1402
3610 100 1302 1402
3611 100 1303 1403
3612 99 1303 1402
3613 99 1302 1401
3614 98 1301 1399
3615 97 1301 1398
3616 96 1301 1397
3617 95 1302 1397
3618 95 1303 1398
3619 96 1301 1397
3620 95 1301 1396
3621 95 1301 1396
3622 95 1301 1396
3623 94 1302 1396
3624 93 1303 1396
3625 93 1302 1395
3626 92 1302 1394
3627 92 1302 1394
3628 93 1301 1394
3629 93 1301 1394
3630 93 1301 1394
3631 93 1301 1394
3632 92 1301 1393
3633 93 1300 1393
3634 93 1300 1393
3635 93 1301 1394
3636 93 1301 1394
3637 93 1299 1392
3638 93 1298 1391
3639 93 1298 1391
3640 94 1297 1391
3641 95 1297 1392
3642 96 1296 1392
3643 96 1296 1392
3644 96 1296 1392
3645 96 1295 1391
3646 95 1295 1390
3647 96 1295 1391
3648 96 1294 1390
3649 95 1294 1389
3650 95 1294 1389
3651 94 1294 1388
3652 95 1293 1388
3653 96 1292 1388
3654 96 1293 1389
3655 96 1294 1390
3656 96 1293 1389
3657 96 1292 1388
3658 96 1292 1388
3659 97 1292 1389
3660 96 1292 1388
3661 96 1292 1388
3662 96 1292 1388
3663 97 1291 1388
3664 97 1292 1389
3665 96 1292 1388
3666 97 1291 1388
3667 97 1292 1389
3668 98 1291 1389
3669 97 1291 1388
3670 97 1291 1388
3671 97 1290 1387
3672 97 1290 1387
3673 97 1290 1387
3674 97 1291 1388
3675 97 1290 1387
3676 97 1289 1386
3677 97 1289 1386
3678 97 1288 1385
3679 98 1288 1386
3680 98 1287 1385
3681 97 1287 1384
3682 97 1288 1385
3683 97 1288 1385
3684 97 1288 1385
3685 96 1288 1384
3686 96 1287 1383
3687 96 1287 1383
3688 95 1287 1382
3689 95 1287 1382
3690 96 1287 1383
3691 95 1288 1383
3692 96 1287 1383
3693 96 1286 1382
3694 96 1285 1381
3695 97 1285 1382
3696 96 1285 1381
3697 96 1285 1381
3698 96 1285 1381
3699 96 1284 1380
3700 97 1284 1381
3701 98 1284 1382
3702 98 1284 1382
3703 98 1284 1382
3704 99 1283 1382
3705 99 1282 1381
3706 98 1283 1381
3707 98 1283 1381
3708 99 1282 1381
3709 99 1282 1381
3710 99 1282 1381
3711 99 1283 1382
3712 99 1284 1383
3713 99 1284 1383
3714 98 1285 1383
3715 99 1284 1383
3716 99 1284 1383
3717 99 1284 1383
3718 98 1283 1381
3719 97 1283 1380
3720 96 1284 1380
3721 97 1283 1380
3722 97 1282 1379
3723 97 1283 1380
3724 96 1284 1380
3725 95 1284 1379
3726 95 1285 1380
3727 95 1283 1378
3728 95 1282 1377
3729 96 1281 1377
3730 97 1280 1377
3731 98 1280 1378
3732 98 1281 1379
3733 99 1280 1379
3734 100 1280 1380
3735 99 1278 1377
3736 98 1277 1375
3737 99 1277 1376
3738 100 1277 1377
3739 100 1276 1376
3740 99 1275 1374
3741 100 1274 1374
3742 100 1274 1374
3743 99 1275 1374
3744 99 1276 1375
3745 98 1276 1374
3746 97 1276 1373
3747 97 1275 1372
3748 97 1275 1372
3749 96 1275 1371
3750 96 1275 1371
3751 97 1274 1371
3752 97 1272 1369
3753 98 1271 1369
3754 99 1270 1369
3755 100 1269 1369
3756 101 1268 1369
3757 99 1268 1367
3758 99 1268 1367
3759 99 1268 1367
3760 99 1267 1366
3761 100 1267 1367
3762 99 1268 1367
3763 99 1267 1366
3764 99 1267 1366
3765 99 1268 1367
3766 99 1268 1367
3767 99 1269 1368
3768 99 1269 1368
3769 98 1269 1367
3770 98 1269 1367
3771 98 1269 1367
3772 98 1268 1366
3773 98 1266 1364
3774 98 1265 1363
3775 98 1265 1363
3776 97 1266 1363
3777 97 1265 1362
3778 98 1264 1362
3779 98 1264 1362
3780 98 1264 1362
3781 99 1264 1363
3782 99 1264 1363
3783 98 1265 1363
3784 98 1266 1364
3785 97 1266 1363
3786 97 1266 1363
3787 97 1265 1362
3788 98 1265 1363
3789 99 1264 1363
3790 98 1264 1362
3791 98 1263 1361
3792 99 1262 1361
3793 99 1262 1361
3794 99 1262 1361
3795 99 1262 1361
3796 98 1262 1360
3797 97 1263 1360
3798 96 1262 1358
3799 97 1262 1359
3800 96 1262 1358
3801 96 1262 1358
3802 96 1262 1358
3803 96 1263 1359
3804 95 1263 1358
3805 95 1263 1358
3806 95 1263 1358
3807 95 1263 1358
3808 96 1262 1358
3809 96 1262 1358
3810 97 1261 1358
3811 97 1260 1357
3812 97 1258 1355
3813 97 1259 1356
3814 98 1258 1356
3815 99 1258 1357
3816 99 1258 1357
3817 99 1258 1357
3818 99 1258 1357
3819 99 1256 1355
3820 99 1256 1355
3821 99 1256 1355
3822 98 1256 1354
3823 98 1255 1353
3824 98 1256 1354
3825 98 1255 1353
3826 98 1256 1354
3827 98 1256 1354
3828 97 1257 1354
3829 96 1257 1353
3830 95 1257 1352
3831 95 1257 1352
3832 95 1257 1352
3833 96 1257 1353
3834 97 1257 1354
3835 97 1257 1354
3836 97 1257 1354
3837 98 1257 1355
3838 98 1257 1355
3839 99 1255 1354
3840 98 1254 1352
3841 99 1253 1352
3842 98 1253 1351
3843 98 1253 1351
3844 99 1252 1351
3845 99 1251 1350
3846 98 1251 1349
3847 98 1251 1349
3848 98 1251 1349
3849 99 1251 1350
3850 99 1250 1349
3851 99 1250 1349
3852 99 1249 1348
3853 99 1250 1349
3854 98 1251 1349
3855 97 1252 1349
3856 96 1252 1348
3857 95 1252 1347
3858 96 1252 1348
3859 95 1253 1348
3860 96 1252 1348
3861 97 1251 1348
3862 97 1252 1349
3863 96 1253 1349
3864 97 1253 1350
3865 96 1254 1350
3866 96 1253 1349
3867 96 1253 1349
3868 97 1253 1350
3869 96 1254 1350
3870 96 1253 1349
3871 96 1252 1348
3872 97 1252 1349
3873 96 1253 1349
3874 96 1252 1348
3875 97 1251 1348
3876 96 1251 1347
3877 95 1250 1345
3878 96 1248 1344
3879 96 1248 1344
3880 96 1247 1343
3881 96 1247 1343
3882 96 1247 1343
3883 96 1246 1342
3884 97 1245 1342
3885 98 1244 1342
3886 98 1243 1341
3887 99 1242 1341
3888 99 1241 1340
3889 99 1241 1340
3890 99 1242 1341
3891 99 1241 1340
3892 99 1240 1339
3893 100 1239 1339
3894 100 1238 1338
3895 100 1238 1338
3896 101 1237 1338
3897 101 1237 1338
3898 100 1237 1337
3899 100 1237 1337
3900 99 1237 1336
3901 98 1237 1335
3902 98 1236 1334
3903 97 1236 1333
3904 96 1237 1333
3905 95 1236 1331
3906 96 1236 1332
3907 97 1236 1333
3908 98 1236 1334
3909 98 1236 1334
3910 98 1237 1335
3911 99 1236 1335
3912 100 1235 1335
3913 100 1234 1334
3914 100 1234 1334
3915 100 1234 1334
3916 100 1233 1333
3917 100 1233 1333
3918 100 1233 1333
3919 99 1234 1333
3920 98 1235 1333
3921 99 1234 1333
3922 98 1234 1332
3923 97 1235 1332
3924 98 1233 1331
3925 99 1232 1331
3926 98 1233 1331
3927 99 1232 1331
3928 98 1232 1330
3929 97 1231 1328
3930 97 1230 1327
3931 97 1231 1328
3932 97 1231 1328
3933 96 1231 1327
3934 96 1231 1327
3935 96 1231 1327
3936 96 1232 1328
3937 96 1233 1329
3938 96 1234 1330
3939 97 1234 1331
3940 97 1234 1331
3941 98 1234 1332
3942 97 1233 1330
3943 98 1232 1330
3944 99 1231 1330
3945 99 1232 1331
3946 99 1232 1331
3947 99 1233 1332
3948 98 1233 1331
3949 99 1232 1331
3950 99 1232 1331
3951 99 1233 1332
3952 99 1233 1332
3953 99 1233 1332
3954 99 1231 1330
3955 99 1230 1329
3956 100 1229 1329
3957 99 1229 1328
3958 100 1229 1329
3959 100 1229 1329
3960 99 1230 1329
3961 98 1230 1328
3962 98 1230 1328
3963 99 1230 1329
3964 99 1230 1329
3965 100 1228 1328
3966 100 1227 1327
3967 98 1228 1326
3968 99 1227 1326
3969 100 1226 1326
3970 101 1225 1326
3971 101 1225 1326
3972 100 1225 1325
3973 101 1225 1326
3974 100 1225 1325
3975 99 1225 1324
3976 99 1226 1325
3977 98 1225 1323
3978 98 1225 1323
3979 98 1224 1322
3980 99 1224 1323
3981 99 1223 1322
3982 98 1222 1320
3983 98 1221 1319
3984 98 1221 1319
3985 98 1222 1320
3986 97 1222 1319
3987 97 1222 1319
3988 98 1221 1319
3989 98 1222 1320
3990 99 1222 1321
3991 99 1221 1320
3992 98 1222 1320
3993 98 1223 1321
3994 98 1223 1321
3995 97 1222 1319
3996 98 1221 1319
3997 97 1221 1318
3998 96 1221 1317
3999 95 1221 1316
4000 96 1219 1315
4001 96 1219 1315
4002 96 1218 1314
4003 96 1219 1315
4004 96 1219 1315
4005 96 1220 1316
4006 97 1219 1316
4007 97 1220 1317
4008 97 1220 1317
4009 97 1221 1318
4010 98 1221 1319
4011 98 1222 1320
4012 97 1222 1319
4013 97 1221 1318
4014 97 1221 1318
4015 96 1221 1317
4016 97 1220 1317
4017 96 1221 1317
4018 97 1221 1318
4019 98 1219 1317
4020 98 1219 1317
4021 98 1220 1318
4022 98 1220 1318
4023 98 1220 1318
4024 98 1221 1319
4025 97 1222 1319
4026 97 1221 1318
4027 97 1220 1317
4028 98 1219 1317
4029 98 1218 1316
4030 99 1218 1317
4031 99 1218 1317
4032 99 1218 1317
4033 98 1219 1317
4034 99 1218 1317
4035 99 1217 1316
4036 99 1217 1316
4037 98 1218 1316
4038 97 1218 1315
4039 98 1217 1315
4040 98 1216 1314
4041 97 1217 1314
4042 97 1217 1314
4043 97 1217 1314
4044 97 1217 1314
4045 96 1217 1313
4046 96 1217 1313
4047 97 1217 1314
4048 97 1217 1314
4049 97 1216 1313
4050 96 1217 1313
4051 96 1217 1313
